dataset_id,column_name,role
Clark_2018,Trial in Block,trial_info
Clark_unpub,Subj_idx,subj_idx
Clark_unpub,Stimulus,stimulus
Clark_unpub,Response,response
Clark_unpub,Accuracy,accuracy
Clark_unpub,Confidence,confidence
Clark_unpub,Task,condition
Clark_unpub,Peak_Velocity,other
Constant_2022,Subj_idx,subj_idx
Constant_2022,Stimulus,stimulus
Constant_2022,Response,response
Constant_2022,Confidence,confidence
Constant_2022,RT_dec,rt_decision
Constant_2022,RT_conf,rt_confidence
Constant_2022,Difficulty,difficulty
Constant_2022,Noise,other
Constant_2022,Error_trial,other
Denison_2018,Subj_idx,subj_idx
Denison_2018,Stimulus,stimulus
Denison_2018,Response,response
Denison_2018,Confidence,confidence
Denison_2018,RT_decConf,rt_combined
Denison_2018,Difficulty,difficulty
Denison_2018,Orientation,other
Desender_2014,Subj_idx,subj_idx
Desender_2014,Stimulus,stimulus
Desender_2014,Response,response
Desender_2014,Accuracy,accuracy
Desender_2014,Confidence,confidence
Desender_2014,RT_dec,rt_decision
Desender_2014,RT_conf,rt_confidence
Desender_2014,Congruency,other
Desender_2014,Training,other
Desender_2016,Subj_idx,subj_idx
Desender_2016,Stimulus,stimulus
Desender_2016,Response,response
Desender_2016,Accuracy,accuracy
Desender_2016,Confidence,confidence
Desender_2016,RT_dec,rt_decision
Desender_2016,RT_conf,rt_confidence
Desender_2016,Congruency,other
Desender_2016,Training,other
Desender_2018_Exp1,Subj_idx,subj_idx
Desender_2018_Exp1,Stimulus,stimulus
Desender_2018_Exp1,Response,response
Desender_2018_Exp1,Confidence,confidence
Desender_2018_Exp1,RT_decConf,rt_combined
Desender_2018_Exp1,RT_dec,rt_decision
Desender_2018_Exp1,RT_conf,rt_confidence
Desender_2018_Exp1,Condition,condition
Desender_2018_Exp1,mean,other
Desender_2018_Exp1,sd,other
Desender_2018_Exp1,Training,other
Desender_2018_Exp2,Subj_idx,subj_idx
Desender_2018_Exp2,Stimulus,stimulus
Desender_2018_Exp2,Response,response
Desender_2018_Exp2,Confidence,confidence
Desender_2018_Exp2,RT_decConf,rt_combined
Desender_2018_Exp2,RT_dec,rt_decision
Desender_2018_Exp2,RT_conf,rt_confidence
Desender_2018_Exp2,Condition,condition
Desender_2018_Exp2,mean,other
Desender_2018_Exp2,sd,other
Desender_2018_Exp2,Training,other
Desender_2021_Cognit,Subj_idx,subj_idx
Desender_2021_Cognit,Stimulus,stimulus
Desender_2021_Cognit,Response,response
Desender_2021_Cognit,Confidence,confidence
Desender_2021_Cognit,RT_decConf,rt_combined
Desender_2021_Cognit,RT_dec,rt_decision
Desender_2021_Cognit,RT_conf,rt_confidence
Desender_2021_Cognit,Condition,condition
Desender_2021_Cognit,Coherence,difficulty
Desender_2021_Cognit,Volatility,other
Desender_2021_Cognit,Training,other
Desender_2021_PsyRes,Subj_idx,subj_idx
Desender_2021_PsyRes,Stimulus,stimulus
Desender_2021_PsyRes,Stimulus1,stimulus
Desender_2021_PsyRes,Stimulus2,stimulus
Desender_2021_PsyRes,Response,response
Desender_2021_PsyRes,Correct,accuracy
Desender_2021_PsyRes,Confidence,confidence
Desender_2021_PsyRes,Confidence_prospective,confidence
Desender_2021_PsyRes,RT_dec,rt_decision
Desender_2021_PsyRes,RT_conf,rt_confidence
Desender_2021_PsyRes,Solution,other
Desender_2021_PsyRes,Training,other
Desender_2022_Exp1,Subj_idx,subj_idx
Desender_2022_Exp1,Stimulus,stimulus
Desender_2022_Exp1,Response,response
Desender_2022_Exp1,Confidence,confidence
Desender_2022_Exp1,RT_dec,rt_decision
Desender_2022_Exp1,RT_conf,rt_confidence
Desender_2022_Exp1,Condition,condition
Desender_2022_Exp1,Coherence,difficulty
Desender_2022_Exp1,Training,other
Desender_2022_Exp1S,Subj_idx,subj_idx
Desender_2022_Exp1S,Stimulus,stimulus
Desender_2022_Exp1S,Response,response
Desender_2022_Exp1S,Confidence,confidence
Desender_2022_Exp1S,RT_dec,rt_decision
Desender_2022_Exp1S,RT_conf,rt_confidence
Desender_2022_Exp1S,Condition,condition
Desender_2022_Exp1S,Coherence,difficulty
Desender_2022_Exp1S,Training,other
Desender_2022_Exp2B,Subj_idx,subj_idx
Desender_2022_Exp2B,Stimulus,stimulus
Desender_2022_Exp2B,Response,response
Desender_2022_Exp2B,Confidence,confidence
Desender_2022_Exp2B,RT_dec,rt_decision
Desender_2022_Exp2B,RT_conf,rt_confidence
Desender_2022_Exp2B,Difficulty,difficulty
Desender_2022_Exp2B,Training,other
Dildine_unpub,Subj_idx,subj_idx
Dildine_unpub,Stimulus,stimulus
Dildine_unpub,Response,response
Dildine_unpub,Confidence,confidence
Dildine_unpub,RT_dec,rt_decision
Dildine_unpub,logTransformed_RT_dec_NaNOutlier,rt_decision
Dildine_unpub,RT_conf,rt_confidence
Dildine_unpub,logTransformed_RT_conf_NaNOutlier,rt_confidence
Dildine_unpub,Trial_number,trial_info
Dildine_unpub,Skin_site,other
Dildine_unpub,raw_Confidence_NotReverseCoded,other
Dildine_unpub,raw_Response,other
Double_2017,Subj_idx,subj_idx
Double_2017,Stimulus,stimulus
Double_2017,Response,response
Double_2017,Accuracy,accuracy
Double_2017,Confidence,confidence
Double_2017,RT_dec,rt_decision
Double_2017,RT_conf,rt_confidence
Double_2017,Difficulty,difficulty
Duyan_2018_Exp1,Subj_idx,subj_idx
Duyan_2018_Exp1,Stimulus,stimulus
Duyan_2018_Exp1,Response,response
Duyan_2018_Exp1,Confidence,confidence
Duyan_2018_Exp1,RT_confidence,rt_confidence
Duyan_2018_Exp1,RT_stop,rt_other
Duyan_2018_Exp1,RT_directionJudgment,rt_other
Duyan_2018_Exp1,Block,trial_info
Duyan_2018_Exp1,Trial,trial_info
Duyan_2018_Exp1,Error,other
Duyan_2018_Exp1,ErrorDirectionJudgment,other
Duyan_2018_Exp2,Subj_idx,subj_idx
Duyan_2018_Exp2,Stimulus,stimulus
Duyan_2018_Exp2,Response,response
Duyan_2018_Exp2,Confidence,confidence
Duyan_2018_Exp2,RT_confidence,rt_confidence
Duyan_2018_Exp2,RT_stop,rt_other
Duyan_2018_Exp2,RT_directionJudgment,rt_other
Duyan_2018_Exp2,Block,trial_info
Duyan_2018_Exp2,Trial,trial_info
Duyan_2018_Exp2,Error,other
Duyan_2018_Exp2,ErrorDirectionJudgment,other
Duyan_2019,Subj_idx,subj_idx
Duyan_2019,Stimulus,stimulus
Duyan_2019,Response,response
Duyan_2019,Confidence,confidence
Duyan_2019,RT_dec,rt_decision
Duyan_2019,RT_conf,rt_confidence
Duyan_2019,RT_directionJudgment,rt_other
Duyan_2019,Block,trial_info
Duyan_2019,Trial,trial_info
Duyan_2019,ErrorDirectionJudgment,other
Duyan_unpub_Exp1,Subj_idx,subj_idx
Duyan_unpub_Exp1,Stimulus,stimulus
Duyan_unpub_Exp1,Response,response
Duyan_unpub_Exp1,Confidence,confidence
Duyan_unpub_Exp1,RT_conf,rt_confidence
Duyan_unpub_Exp1,RT_directionJudgment,rt_other
Duyan_unpub_Exp1,Block,trial_info
Duyan_unpub_Exp1,Trial,trial_info
Duyan_unpub_Exp1,trialFilter,trial_info
Duyan_unpub_Exp1,Error,other
Duyan_unpub_Exp1,ErrorDirectionJudgment,other
Duyan_unpub_Exp1,MADFilter,other
Duyan_unpub_Exp2,Subj_idx,subj_idx
Duyan_unpub_Exp2,Stimulus,stimulus
Duyan_unpub_Exp2,Response,response
Duyan_unpub_Exp2,Confidence,confidence
Duyan_unpub_Exp2,RT_conf,rt_confidence
Duyan_unpub_Exp2,RT_directionJudgment,rt_other
Duyan_unpub_Exp2,Trial,trial_info
Duyan_unpub_Exp2,Block,trial_info
Duyan_unpub_Exp2,trialFilter,trial_info
Duyan_unpub_Exp2,Error,other
Duyan_unpub_Exp2,ErrorDirectionJudgment,other
Duyan_unpub_Exp2,madFilter,other
Duyan_unpub_logos,Subj_idx,subj_idx
Duyan_unpub_logos,Stimulus,stimulus
Duyan_unpub_logos,Response,response
Duyan_unpub_logos,Correct,accuracy
Duyan_unpub_logos,Confidence,confidence
Duyan_unpub_logos,RT_dec,rt_decision
Duyan_unpub_logos,RT_conf,rt_confidence
Faivre_2018_JN,Subj_idx,subj_idx
Faivre_2018_JN,Stimulus,stimulus
Faivre_2018_JN,Response,response
Faivre_2018_JN,Confidence,confidence
Faivre_2018_JN,RT_dec,rt_decision
Faivre_2018_JN,RT_conf,rt_confidence
Faivre_2018_JN,Ease,other
Faivre_2018_bioRxiv,Subj_idx,subj_idx
Faivre_2018_bioRxiv,Stimulus,stimulus
Faivre_2018_bioRxiv,Response,response
Faivre_2018_bioRxiv,Confidence,confidence
Faivre_2018_bioRxiv,RT_dec,rt_decision
Faivre_2018_bioRxiv,RT_conf,rt_confidence
Faivre_2018_bioRxiv,Ease,other
Fallow_unpub_1,Subj_idx,subj_idx
Fallow_unpub_1,Stimulus,stimulus
Fallow_unpub_1,Response,response
Fallow_unpub_1,Confidence,confidence
Fallow_unpub_1,RT_decConf,rt_combined
Fallow_unpub_1,Condition,condition
Fallow_unpub_1,Stim_idx,other
Fallow_unpub_1,Resp_raw,other
Fallow_unpub_2,Subj_idx,subj_idx
Fallow_unpub_2,Stimulus,stimulus
Fallow_unpub_2,Response,response
Fallow_unpub_2,Confidence,confidence
Fallow_unpub_2,RT_decConf,rt_combined
Fallow_unpub_2,Condition,condition
Fallow_unpub_2,Stim_idx,other
Fallow_unpub_2,Resp_raw,other
Fallow_unpub_3,Subj_idx,subj_idx
Fallow_unpub_3,Stimulus,stimulus
Fallow_unpub_3,Response,response
Fallow_unpub_3,Confidence,confidence
Fallow_unpub_3,RT_decConf,rt_combined
Fallow_unpub_3,Condition,condition
Fallow_unpub_3,Stim_idx,other
Fallow_unpub_3,Resp_raw,other
Filevich_unpub,Subj_idx,subj_idx
Filevich_unpub,Stimulus,stimulus
Filevich_unpub,Response,response
Filevich_unpub,Accuracy,accuracy
Filevich_unpub,Confidence,confidence
Filevich_unpub,RT_dec,rt_decision
Filevich_unpub,RT_conf,rt_confidence
Filevich_unpub,Condition,condition
Filevich_unpub,Difficulty,difficulty
Gajdos_2019,Subj_idx,subj_idx
Gajdos_2019,Stimulus,stimulus
Gajdos_2019,Response,response
Gajdos_2019,Accuracy,accuracy
Gajdos_2019,Confidence,confidence
Gajdos_2019,RT_dec,rt_decision
Gajdos_2019,RT_conf,rt_confidence
Gajdos_2019,Block,trial_info
Gajdos_2019,Trial,trial_info
Gajdos_2019,nbrA,other
Gajdos_2019,CA,other
Gajdos_2019,IA,other
Gajdos_2019,prmt,other
Gajdos_2019,mt,other
Gajdos_2019,Apmt,other
Gajdos_2019,EMGtrial,other
Gajdos_2019,force,other
Gajdos_2019,EMG,other
Gajdos_2019,Gender,other
Gajdos_2019,age,other
Gallagher_2019_Exp1,Subj_idx,subj_idx
Gallagher_2019_Exp1,Stimulus,stimulus
Gallagher_2019_Exp1,Response,response
Gallagher_2019_Exp1,Confidence,confidence
Gallagher_2019_Exp1,Condition,condition
Gallagher_2019_Exp2,Subj_idx,subj_idx
Gallagher_2019_Exp2,Stimulus,stimulus
Gallagher_2019_Exp2,Response,response
Gallagher_2019_Exp2,Confidence,confidence
Gallagher_2019_Exp2,Condition,condition
Gallagher_2019_Exp2,Exp,other
Gherman_2018,Subj_idx,subj_idx
Gherman_2018,Stimulus,stimulus
Gherman_2018,Response,response
Gherman_2018,Confidence,confidence
Gherman_2018,RT_dec,rt_decision
Gherman_2018,RT_conf,rt_confidence
Gherman_2018,Excluded_subj,other
Haddara_2022_Expt1,Subj_idx,subj_idx
Haddara_2022_Expt1,Stimulus,stimulus
Haddara_2022_Expt1,Response,response
Haddara_2022_Expt1,Confidence,confidence
Haddara_2022_Expt1,RT_dec,rt_decision
Haddara_2022_Expt1,RT_conf,rt_confidence
Haddara_2022_Expt1,Task,condition
Haddara_2022_Expt1,Feedback,other
Haddara_2022_Expt2,Subj_idx,subj_idx
Haddara_2022_Expt2,Stimulus,stimulus
Haddara_2022_Expt2,Response,response
Haddara_2022_Expt2,Confidence,confidence
Haddara_2022_Expt2,RT_dec,rt_decision
Haddara_2022_Expt2,RT_conf,rt_confidence
Haddara_2022_Expt2,Day,other
Haddara_2022_Expt2,Feedback,other
Hainguerlot_2018,Subj_idx,subj_idx
Hainguerlot_2018,Stimulus,stimulus
Hainguerlot_2018,Response,response
Hainguerlot_2018,Confidence,confidence
Hainguerlot_2018,RT_dec,rt_decision
Hainguerlot_2018,RT_conf,rt_confidence
Hainguerlot_2018,Trial_in_block,trial_info
Hainguerlot_unpub,Subj_idx,subj_idx
Hainguerlot_unpub,Stimulus,stimulus
Hainguerlot_unpub,Response,response
Hainguerlot_unpub,Confidence,confidence
Hainguerlot_unpub,RT_dec,rt_decision
Hainguerlot_unpub,RT_conf,rt_confidence
Hainguerlot_unpub,Trial_in_block,trial_info
Hellmann_2023_Exp1,Subj_idx,subj_idx
Hellmann_2023_Exp1,Stimulus,stimulus
Hellmann_2023_Exp1,Response,response
Hellmann_2023_Exp1,Confidence,confidence
Hellmann_2023_Exp1,RT_decConf,rt_combined
Hellmann_2023_Exp1,Session,trial_info
Hellmann_2023_Exp1,SOA,other
Hellmann_2023_Exp1,Gender,other
Hellmann_2023_Exp1,Age,other
Hellmann_2023_Exp1,Training,other
Hellmann_2023_Exp2,Subj_idx,subj_idx
Hellmann_2023_Exp2,Stimulus,stimulus
Hellmann_2023_Exp2,Response,response
Hellmann_2023_Exp2,Confidence,confidence
Hellmann_2023_Exp2,RT_decConf,rt_combined
Hellmann_2023_Exp2,Coherence,difficulty
Hellmann_2023_Exp2,Session,trial_info
Hellmann_2023_Exp2,Gender,other
Hellmann_2023_Exp2,Age,other
Hellmann_2023_Exp2,Training,other
Hetland_unpub,Subj_idx,subj_idx
Hetland_unpub,Stimulus,stimulus
Hetland_unpub,Response,response
Hetland_unpub,Accuracy,accuracy
Hetland_unpub,Confidence,confidence
Hetland_unpub,Confidence_raw,confidence
Hetland_unpub,RT_decConf,rt_combined
Hetland_unpub,Picture_ID,other
Hu_2017,Subj_idx,subj_idx
Hu_2017,Stimulus,stimulus
Hu_2017,Response,response
Hu_2017,Accuracy,accuracy
Hu_2017,Confidence,confidence
Hu_2017,RT_dec,rt_decision
Hu_2017,RT_conf,rt_confidence
Jachs_2015_Exp1,Subj_idx,subj_idx
Jachs_2015_Exp1,Stimulus,stimulus
Jachs_2015_Exp1,Response,response
Jachs_2015_Exp1,Accuracy,accuracy
Jachs_2015_Exp1,Confidence,confidence
Jachs_2015_Exp1,RT_dec,rt_decision
Jachs_2015_Exp1,RT_conf,rt_confidence
Jachs_2015_Exp1,RT_aware,rt_other
Jachs_2015_Exp1,Trial_count,trial_info
Jachs_2015_Exp1,Block_count,trial_info
Jachs_2015_Exp1,Awareness,other
Jachs_2015_Exp2,Subj_idx,subj_idx
Jachs_2015_Exp2,Stimulus,stimulus
Jachs_2015_Exp2,Response,response
Jachs_2015_Exp2,Accuracy,accuracy
Jachs_2015_Exp2,Confidence,confidence
Jachs_2015_Exp2,RT_dec,rt_decision
Jachs_2015_Exp2,RT_conf,rt_confidence
Jachs_2015_Exp2,RT_aware,rt_other
Jachs_2015_Exp2,Trial_count,trial_info
Jachs_2015_Exp2,Block_count,trial_info
Jachs_2015_Exp2,Awareness,other
Jachs_2015_Exp3,Subj_idx,subj_idx
Jachs_2015_Exp3,Stimulus,stimulus
Jachs_2015_Exp3,Response,response
Jachs_2015_Exp3,Accuracy,accuracy
Jachs_2015_Exp3,Confidence,confidence
Jachs_2015_Exp3,RT_dec,rt_decision
Jachs_2015_Exp3,RT_conf,rt_confidence
Jachs_2015_Exp3,RT_aware,rt_other
Jachs_2015_Exp3,Trial_count,trial_info
Jachs_2015_Exp3,Block_count,trial_info
Jachs_2015_Exp3,Awareness,other
Jaquiery_unpub,Subj_idx,subj_idx
Jaquiery_unpub,Stimulus,stimulus
Jaquiery_unpub,Response,response
Jaquiery_unpub,Accuracy,accuracy
Jaquiery_unpub,Confidence,confidence
Jaquiery_unpub,RT_decConf,rt_combined
Jaquiery_unpub,Difficulty,difficulty
Jaquiery_unpub,Trial_in_block,trial_info
Kantner_2010,Subj_idx,subj_idx
Kantner_2010,Stimulus,stimulus
Kantner_2010,StimulusType,stimulus
Kantner_2010,Response,response
Kantner_2010,Accuracy,accuracy
Kantner_2010,Confidence,confidence
Kantner_2010,RT_decConf,rt_combined
Kantner_2010,Condition,condition
Kantner_2010,Raw_Response,other
Kantner_2012_E1,Subj_idx,subj_idx
Kantner_2012_E1,Stimulus,stimulus
Kantner_2012_E1,StimulusType,stimulus
Kantner_2012_E1,Response,response
Kantner_2012_E1,Accuracy,accuracy
Kantner_2012_E1,Confidence,confidence
Kantner_2012_E1,RT_decConf,rt_combined
Kantner_2012_E1,Raw_Response,other
Kantner_2012_E2,Subj_idx,subj_idx
Kantner_2012_E2,Stimulus,stimulus
Kantner_2012_E2,StimulusType,stimulus
Kantner_2012_E2,Response,response
Kantner_2012_E2,Accuracy,accuracy
Kantner_2012_E2,Confidence,confidence
Kantner_2012_E2,RT_decConf,rt_combined
Kantner_2012_E2,Raw_Response,other
Kantner_2012_E3,Subj_idx,subj_idx
Kantner_2012_E3,Stimulus,stimulus
Kantner_2012_E3,StimulusType,stimulus
Kantner_2012_E3,Response,response
Kantner_2012_E3,Accuracy,accuracy
Kantner_2012_E3,Confidence,confidence
Kantner_2012_E3,RT_decConf,rt_combined
Kantner_2012_E3,Condition,condition
Kantner_2012_E3,Raw_Response,other
Kantner_2012_E4,Subj_idx,subj_idx
Kantner_2012_E4,Stimulus,stimulus
Kantner_2012_E4,StimulusType,stimulus
Kantner_2012_E4,Response,response
Kantner_2012_E4,Accuracy,accuracy
Kantner_2012_E4,Confidence,confidence
Kantner_2012_E4,RT_decConf,rt_combined
Kantner_2012_E4,Raw_Response,other
Kantner_2014_E1,Subj_idx,subj_idx
Kantner_2014_E1,Stimulus,stimulus
Kantner_2014_E1,StimulusType,stimulus
Kantner_2014_E1,Response,response
Kantner_2014_E1,Accuracy,accuracy
Kantner_2014_E1,Confidence,confidence
Kantner_2014_E1,RT_decConf,rt_combined
Kantner_2014_E1,Raw_Response,other
Kantner_2014_E2,Subj_idx,subj_idx
Kantner_2014_E2,Stimulus,stimulus
Kantner_2014_E2,StimulusType,stimulus
Kantner_2014_E2,Response,response
Kantner_2014_E2,Accuracy,accuracy
Kantner_2014_E2,Confidence,confidence
Kantner_2014_E2,RT_dec,rt_decision
Kantner_2014_E2,RT_conf,rt_confidence
Kantner_unpub1,Subj_idx,subj_idx
Kantner_unpub1,Stimulus,stimulus
Kantner_unpub1,StimulusType,stimulus
Kantner_unpub1,Response,response
Kantner_unpub1,Accuracy,accuracy
Kantner_unpub1,Confidence,confidence
Kantner_unpub1,RT_decConf,rt_combined
Kantner_unpub1,Raw_Response,other
Kantner_unpub2,Subj_idx,subj_idx
Kantner_unpub2,Stimulus,stimulus
Kantner_unpub2,StimulusType,stimulus
Kantner_unpub2,Response,response
Kantner_unpub2,Accuracy,accuracy
Kantner_unpub2,Confidence,confidence
Kantner_unpub2,RT_decConf,rt_combined
Kantner_unpub2,Condition,condition
Kantner_unpub2,Raw_Response,other
Konishi_2019,Subj_idx,subj_idx
Konishi_2019,Stimulus_Motion,stimulus
Konishi_2019,Stimulus_Color,stimulus
Konishi_2019,Response_Motion,response
Konishi_2019,Response_Color,response
Konishi_2019,Accuracy_Motion,accuracy
Konishi_2019,Accuracy_Color,accuracy
Konishi_2019,Confidence_Motion,confidence
Konishi_2019,Confidence_Color,confidence
Konishi_2019,RT_dec_Motion,rt_decision
Konishi_2019,RT_dec_Color,rt_decision
Konishi_2019,blockstart,rt_other
Konishi_2019,task,condition
Konishi_2019,condition,condition
Konishi_2019,Coherence_Motion,difficulty
Konishi_2019,Difficulty_Color,difficulty
Konishi_2019,Trial_Number,trial_info
Konishi_2019,exp,other
Kreis_2019,Subj_idx,subj_idx
Kreis_2019,Stimulus,stimulus
Kreis_2019,Response,response
Kreis_2019,Response_angle_in_degrees,response
Kreis_2019,Response_raw_in_degrees,response
Kreis_2019,Confidence,confidence
Kreis_2019,RT_dec,rt_decision
Kreis_2019,RT_conf,rt_confidence
Kreis_2019,RT_start_trial,rt_other
Kreis_2019,Trial_number,trial_info
Kreis_2019,Time_finish,other
Kvam_2015_ch,Subj_idx,subj_idx
Kvam_2015_ch,Stimulus,stimulus
Kvam_2015_ch,Response,response
Kvam_2015_ch,Confidence,confidence
Kvam_2015_ch,RT_dec,rt_decision
Kvam_2015_ch,RT_conf,rt_confidence
Kvam_2015_ch,Coherence,difficulty
Kvam_2015_ch,Prompt_time,other
Kvam_2015_nc,Subj_idx,subj_idx
Kvam_2015_nc,Stimulus,stimulus
Kvam_2015_nc,Response,response
Kvam_2015_nc,Confidence,confidence
Kvam_2015_nc,RT_decConf,rt_combined
Kvam_2015_nc,Coherence,difficulty
Kvam_2015_nc,Prompt_time,other
Kvam_2016,Subj_idx,subj_idx
Kvam_2016,Stimulus,stimulus
Kvam_2016,Response,response
Kvam_2016,Confidence,confidence
Kvam_2016,RT_decConf,rt_combined
Kvam_2016,DotProportion,rt_other
Kvam_2016,DotNumber,other
Law_unpub,Subj_idx,subj_idx
Law_unpub,Stimulus,stimulus
Law_unpub,Response,response
Law_unpub,Confidence,confidence
Law_unpub,RT_decConf,rt_combined
Law_unpub,coherence,difficulty
Law_unpub,blocki,trial_info
Law_unpub,triali,trial_info
Law_unpub,keypress,other
Law_unpub,coh_level,other
Law_unpub,isCalibTrial,other
Law_unpub,stairID,other
Law_unpub,accTarget,other
Lebreton_2018,Subj_idx,subj_idx
Lebreton_2018,Stimulus,stimulus
Lebreton_2018,Response,response
Lebreton_2018,accuracy,accuracy
Lebreton_2018,Confidence,confidence
Lebreton_2018,RT_dec,rt_decision
Lebreton_2018,block,trial_info
Lebreton_2018,trial_in_block,trial_info
Lebreton_2018,stim1,other
Lebreton_2018,stim2,other
Lebreton_2018,incentive,other
Lebreton_2018,feeback_performance,other
Lebreton_2018,feedback_lottery,other
Lempert_2015,Subj_idx,subj_idx
Lempert_2015,Stimulus,stimulus
Lempert_2015,Response,response
Lempert_2015,Accuracy,accuracy
Lempert_2015,Confidence,confidence
Lempert_2015,RT_dec,rt_decision
Lempert_2015,Coherence,difficulty
Lindsay_2014,Subj_idx,subj_idx
Lindsay_2014,Stimulus,stimulus
Lindsay_2014,StimulusType,stimulus
Lindsay_2014,Response,response
Lindsay_2014,Accuracy,accuracy
Lindsay_2014,Confidence,confidence
Lindsay_2014,RT_decConf,rt_combined
Lindsay_2014,Condition,condition
Lindsay_2014,Raw_Response,other
Lo_unpub,Subj_idx,subj_idx
Lo_unpub,Stimulus,stimulus
Lo_unpub,Response,response
Lo_unpub,Accuracy,accuracy
Lo_unpub,Confidence,confidence
Lo_unpub,RT_dec,rt_decision
Lo_unpub,RT_conf,rt_confidence
Lo_unpub,Condition,condition
Lo_unpub,Contrast,difficulty
Lo_unpub,Side,other
Locke_2020,Subj_idx,subj_idx
Locke_2020,Stimulus,stimulus
Locke_2020,Response,response
Locke_2020,Confidence,confidence
Locke_2020,RT_dec,rt_decision
Locke_2020,RT_conf,rt_confidence
Locke_2020,Condition,condition
Locke_2020,Difficulty,difficulty
Locke_2020,Session,trial_info
Locke_2020,Trial_in_block,trial_info
Locke_2020,Training,other
Locke_2020,Subject_info,other
Maniscalco_2017_expt1,Subj_idx,subj_idx
Maniscalco_2017_expt1,Stimulus,stimulus
Maniscalco_2017_expt1,Response,response
Maniscalco_2017_expt1,Confidence,confidence
Maniscalco_2017_expt1,RT_dec,rt_decision
Maniscalco_2017_expt1,RT_conf,rt_confidence
Maniscalco_2017_expt1,Contrast,difficulty
Maniscalco_2017_expt1,BlockNumber,trial_info
Maniscalco_2017_expt2,Subj_idx,subj_idx
Maniscalco_2017_expt2,Stimulus,stimulus
Maniscalco_2017_expt2,Response,response
Maniscalco_2017_expt2,Confidence,confidence
Maniscalco_2017_expt2,RT_dec,rt_decision
Maniscalco_2017_expt2,RT_conf,rt_confidence
Maniscalco_2017_expt2,Contrast,difficulty
Maniscalco_2017_expt2,ContrastLevel,difficulty
Maniscalco_2017_expt2,BlockNumber,trial_info
Maniscalco_2017_expt3,Subj_idx,subj_idx
Maniscalco_2017_expt3,Stimulus,stimulus
Maniscalco_2017_expt3,Response,response
Maniscalco_2017_expt3,Confidence,confidence
Maniscalco_2017_expt3,RT_dec,rt_decision
Maniscalco_2017_expt3,RT_conf,rt_confidence
Maniscalco_2017_expt3,Contrast,difficulty
Maniscalco_2017_expt3,BlockNumber,trial_info
Maniscalco_2017_expt3,BlockType,trial_info
Maniscalco_2017_expt3,ConfCollected,other
Maniscalco_2017_expt4,Subj_idx,subj_idx
Maniscalco_2017_expt4,Stimulus,stimulus
Maniscalco_2017_expt4,Response,response
Maniscalco_2017_expt4,Confidence,confidence
Maniscalco_2017_expt4,RT_dec,rt_decision
Maniscalco_2017_expt4,RT_conf,rt_confidence
Maniscalco_2017_expt4,Contrast,difficulty
Maniscalco_2017_expt4,BlockNumber,trial_info
Maniscalco_2017_expt4,BlockType,trial_info
Maniscalco_2017_expt4,ConfCollected,other
Maniscalco_2017_expt4,Points,other
Martin_unpub,Subj_idx,subj_idx
Martin_unpub,Stimulus,stimulus
Martin_unpub,Response,response
Martin_unpub,Accuracy,accuracy
Martin_unpub,Confidence,confidence
Martin_unpub,RT_decConf,rt_combined
Martin_unpub,Condition,condition
Martin_unpub,Contrast,difficulty
Martin_unpub,Gender,other
Martin_unpub,Age,other
Massoni_2017,Subj_idx,subj_idx
Massoni_2017,Stimulus,stimulus
Massoni_2017,Response,response
Massoni_2017,Accuracy,accuracy
Massoni_2017,Confidence,confidence
Massoni_2017,RT_dec,rt_decision
Massoni_2017,RT_conf,rt_confidence
Massoni_2017,Difficulty,difficulty
Massoni_2017,Feedback,other
Massoni_2017,Study,other
Massoni_unpub,Subj_idx,subj_idx
Massoni_unpub,Stimulus,stimulus
Massoni_unpub,Response,response
Massoni_unpub,Accuracy,accuracy
Massoni_unpub,Confidence,confidence
Massoni_unpub,RT_dec,rt_decision
Massoni_unpub,RT_conf,rt_confidence
Massoni_unpub,Difficulty,difficulty
Massoni_unpub,Feedback,other
Massoni_unpub,Study,other
Matthews_2018_exp1,Subj_idx,subj_idx
Matthews_2018_exp1,Stimulus_1,stimulus
Matthews_2018_exp1,Stimulus_2,stimulus
Matthews_2018_exp1,Response_1,response
Matthews_2018_exp1,Response_2,response
Matthews_2018_exp1,Accuracy_1,accuracy
Matthews_2018_exp1,Accuracy_2,accuracy
Matthews_2018_exp1,Confidence_1,confidence
Matthews_2018_exp1,Confidence_2,confidence
Matthews_2018_exp1,RT_decConf_1,rt_combined
Matthews_2018_exp1,RT_decConf_2,rt_combined
Matthews_2018_exp1,Condition_Attention,condition
Matthews_2018_exp1,Task,condition
Matthews_2018_exp1,SOA_1,other
Matthews_2018_exp1,SOA_2,other
Matthews_2018_exp1,Training,other
Matthews_2018_exp2,Subj_idx,subj_idx
Matthews_2018_exp2,Stimulus_1,stimulus
Matthews_2018_exp2,Stimulus_2,stimulus
Matthews_2018_exp2,Response_1,response
Matthews_2018_exp2,Response_2,response
Matthews_2018_exp2,Accuracy_1,accuracy
Matthews_2018_exp2,Accuracy_2,accuracy
Matthews_2018_exp2,Confidence_1,confidence
Matthews_2018_exp2,Confidence_2,confidence
Matthews_2018_exp2,RT_decConf_1,rt_combined
Matthews_2018_exp2,RT_decConf_2,rt_combined
Matthews_2018_exp2,Condition_Report,rt_other
Matthews_2018_exp2,Condition_Attention,condition
Matthews_2018_exp2,Task,condition
Matthews_2018_exp2,SOA_1,other
